id,account_name,hostname,domain,ip,equipment_type,os,last_update
45170,operator,web-server-74,business.org,145.101.90.2,сервер,Red Hat Enterprise 8,2023-11-09
47761,dbadmin,db-server-49,business.org,145.101.90.8,сервер,Cisco IOS,2023-11-21
40950,operator,data-server-38,clouding.space,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-18
11850,user123,app-server-25,example.com,145.101.90.1,сервер,Cisco IOS,2023-11-14
32067,operator,data-server-12,internal.net,145.101.90.2,сервер,Windows 10 Pro,2023-10-23
16721,user123,app-server-68,example.com,145.101.90.2,сервер,Windows Server 2022,2023-11-14
67022,user123,db-server-36,internal.net,145.101.90.3,переключатель,Ubuntu 20.04,2023-11-16
11988,user123,proxy-server-28,clouding.space,145.101.90.2,брандмауэр,Ubuntu 20.04,2023-11-15
73809,user123,db-server-56,clouding.space,145.101.90.1,маршрутизатор,Cisco IOS,2023-11-13
91599,admin,mail-server-38,enterprise.co,145.101.90.2,переключатель,Cisco IOS,2023-11-14
79903,operator,web-server-70,business.org,145.101.90.6,сервер,Cisco IOS,2023-11-18
70080,user123,mail-server-62,business.org,145.101.90.2,сервер,Windows 10 Pro,2023-11-16
96508,user123,web-server-6,mycompany.ru,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-17
30468,user123,db-server-60,services.io,145.101.90.2,маршрутизатор,Windows Server 2022,2023-11-17
63830,user123,db-server-18,internal.net,145.101.90.4,переключатель,Red Hat Enterprise 8,2023-11-16
26105,user123,mail-server-47,business.org,145.101.90.2,сервер,Red Hat Enterprise 8,2023-11-15
89684,user123,db-server-95,mycompany.ru,145.101.90.2,сервер,Ubuntu 20.04,2023-11-16
88850,consultant,db-server-93,business.org,145.101.90.4,переключатель,Ubuntu 20.04,2023-11-14
75464,developer,mail-server-85,mycompany.ru,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-16
34431,user123,app-server-90,business.org,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-10
49104,manager,mail-server-41,mycompany.ru,145.101.90.1,сервер,Ubuntu 20.04,2023-11-17
30953,user123,web-server-75,internal.net,145.101.90.7,брандмауэр,Ubuntu 20.04,2023-11-16
28013,operator,mail-server-24,example.com,145.101.90.3,сервер,Cisco IOS,2023-11-16
21778,user123,web-server-26,example.com,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-10-18
72556,consultant,mail-server-67,business.org,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-15
52750,user123,db-server-26,example.com,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-14
22727,user123,web-server-28,example.com,145.101.90.1,сервер,Cisco IOS,2023-11-15
59259,operator,db-server-27,mycompany.ru,145.101.90.3,брандмауэр,Cisco IOS,2023-11-16
57571,admin,web-server-85,business.org,145.101.90.1,сервер,Windows 10 Pro,2023-11-14
24656,user123,db-server-52,business.org,145.101.90.4,сервер,Cisco IOS,2023-11-15
45419,admin,web-server-17,business.org,145.101.90.3,брандмауэр,Ubuntu 20.04,2023-11-14
88374,operator,mail-server-25,example.com,145.101.90.6,сервер,Ubuntu 20.04,2023-11-16
78471,dbadmin,mail-server-10,mycompany.ru,145.101.90.8,маршрутизатор,Cisco IOS,2023-11-15
76494,dbadmin,app-server-100,mycompany.ru,145.101.90.5,брандмауэр,Ubuntu 20.04,2023-11-16
10781,tester,app-server-20,enterprise.co,145.101.90.8,сервер,Windows 10 Pro,2023-11-16
77478,user123,db-server-98,example.com,145.101.90.3,сервер,Windows Server 2022,2023-11-13
93794,dbadmin,db-server-76,clouding.space,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-17
86638,operator,file-server-37,internal.net,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-19
32425,operator,db-server-87,business.org,145.101.90.3,сервер,Cisco IOS,2023-11-18
90145,user123,web-server-71,mycompany.ru,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-16
86808,operator,data-server-9,mycompany.ru,145.101.90.4,маршрутизатор,Cisco IOS,2023-11-17
60085,consultant,db-server-78,example.com,145.101.90.1,переключатель,Windows Server 2022,2023-11-15
79766,developer,proxy-server-35,example.com,145.101.90.1,переключатель,Ubuntu 20.04,2023-10-27
66599,consultant,backup-server-64,example.com,145.101.90.1,маршрутизатор,Windows Server 2022,2023-11-16
39333,operator,data-server-12,networking.net,145.101.90.2,сервер,Red Hat Enterprise 8,2023-11-16
25882,user123,web-server-35,internal.net,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-17
77103,consultant,app-server-61,mycompany.ru,145.101.90.2,маршрутизатор,Red Hat Enterprise 8,2023-11-14
39267,consultant,mail-server-88,business.org,145.101.90.3,брандмауэр,Red Hat Enterprise 8,2023-11-17
31139,operator,web-server-77,example.com,145.101.90.1,сервер,Windows Server 2022,2023-11-14
12060,developer,proxy-server-47,business.org,145.101.90.1,брандмауэр,Windows 10 Pro,2023-11-17
34872,tester,test-server-87,business.org,145.101.90.4,сервер,Ubuntu 20.04,2023-11-03
60288,user123,db-server-83,example.com,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-17
12164,user123,web-server-19,example.com,145.101.90.1,сервер,Ubuntu 20.04,2023-11-17
25091,operator,db-server-68,internal.net,145.101.90.5,рабочая станция,Cisco IOS,2023-11-14
82268,operator,proxy-server-12,example.com,145.101.90.3,переключатель,Ubuntu 20.04,2023-11-15
77694,dbadmin,web-server-67,internal.net,145.101.90.2,маршрутизатор,Cisco IOS,2023-11-17
66260,consultant,web-server-64,example.com,145.101.90.3,переключатель,Cisco IOS,2023-11-14
64296,user123,web-server-29,internal.net,145.101.90.4,переключатель,Windows 10 Pro,2023-11-19
24539,dbadmin,db-server-41,example.com,145.101.90.6,сервер,Red Hat Enterprise 8,2023-11-18
32428,operator,backup-server-8,example.com,145.101.90.2,сервер,Cisco IOS,2023-11-16
88272,user123,web-server-63,internal.net,145.101.90.1,сервер,Cisco IOS,2023-11-15
25605,operator,mail-server-9,internal.net,145.101.90.1,сервер,Ubuntu 20.04,2023-11-15
86983,admin,app-server-5,internal.net,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-17
68145,operator,db-server-19,internal.net,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-14
70825,guest,db-server-39,services.io,145.101.90.3,переключатель,Ubuntu 20.04,2023-11-19
56006,user123,backup-server-80,clouding.space,145.101.90.3,маршрутизатор,Cisco IOS,2023-11-13
18255,operator,mail-server-86,clouding.space,145.101.90.10,сервер,Ubuntu 20.04,2023-11-15
20881,developer,mail-server-65,business.org,145.101.90.6,сервер,Cisco IOS,2023-11-15
50603,user123,db-server-8,business.org,145.101.90.1,переключатель,Ubuntu 20.04,2023-11-18
45535,tester,db-server-57,internal.net,145.101.90.1,сервер,Ubuntu 20.04,2023-11-14
39418,operator,mail-server-8,example.com,145.101.90.9,маршрутизатор,Ubuntu 20.04,2023-11-15
75602,user123,web-server-88,example.com,145.101.90.3,переключатель,Windows 10 Pro,2023-11-17
23358,operator,db-server-90,mycompany.ru,145.101.90.4,переключатель,Red Hat Enterprise 8,2023-10-30
24154,user123,web-server-54,internal.net,145.101.90.2,брандмауэр,Red Hat Enterprise 8,2023-11-17
32461,operator,db-server-13,example.com,145.101.90.2,переключатель,Red Hat Enterprise 8,2023-11-17
89883,user123,dev-server-60,example.com,145.101.90.2,сервер,Ubuntu 20.04,2023-11-07
70547,user123,data-server-91,mycompany.ru,145.101.90.3,брандмауэр,Cisco IOS,2023-11-16
67259,operator,db-server-66,internal.net,145.101.90.6,сервер,Red Hat Enterprise 8,2023-11-17
28151,user123,web-server-18,example.com,145.101.90.1,брандмауэр,Windows Server 2022,2023-11-16
80556,user123,mail-server-26,example.com,145.101.90.1,сервер,Cisco IOS,2023-11-17
16757,admin,web-server-78,networking.net,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-14
64471,user123,dev-server-73,example.com,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-08
52777,operator,mail-server-57,example.com,145.101.90.5,маршрутизатор,Red Hat Enterprise 8,2023-11-16
90943,user123,db-server-23,internal.net,145.101.90.2,сервер,Ubuntu 20.04,2023-11-17
24238,developer,proxy-server-97,internal.net,145.101.90.1,брандмауэр,Red Hat Enterprise 8,2023-11-12
83657,consultant,db-server-18,business.org,145.101.90.2,переключатель,Ubuntu 20.04,2023-11-18
59378,user123,db-server-51,example.com,145.101.90.3,брандмауэр,Cisco IOS,2023-11-17
29005,operator,web-server-84,internal.net,145.101.90.1,маршрутизатор,Cisco IOS,2023-11-16
23461,manager,proxy-server-54,example.com,145.101.90.3,переключатель,Red Hat Enterprise 8,2023-11-15
15740,consultant,web-server-29,services.io,145.101.90.5,сервер,Red Hat Enterprise 8,2023-11-14
54900,developer,db-server-91,mycompany.ru,145.101.90.3,брандмауэр,Ubuntu 20.04,2023-11-19
54731,operator,db-server-97,business.org,145.101.90.3,сервер,Ubuntu 20.04,2023-11-14
59469,user123,web-server-45,internal.net,145.101.90.2,сервер,Ubuntu 20.04,2023-11-18
42832,user123,app-server-54,networking.net,145.101.90.5,брандмауэр,Red Hat Enterprise 8,2023-11-18
60203,dbadmin,data-server-31,example.com,145.101.90.10,брандмауэр,Red Hat Enterprise 8,2023-11-16
69632,user123,app-server-7,business.org,145.101.90.3,сервер,Ubuntu 20.04,2023-11-16
24661,user123,web-server-86,example.com,145.101.90.9,сервер,Windows Server 2022,2023-11-18
33878,admin,mail-server-41,clouding.space,145.101.90.5,маршрутизатор,Cisco IOS,2023-11-17
92384,analyst,web-server-3,business.org,145.101.90.3,переключатель,Cisco IOS,2023-11-16
63628,operator,db-server-94,business.org,145.101.90.4,маршрутизатор,Windows 10 Pro,2023-11-19
41105,tester,db-server-23,internal.net,145.101.90.3,сервер,Cisco IOS,2023-11-15
55053,manager,db-server-85,example.com,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-18
11204,admin,mail-server-94,services.io,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-06
57574,user123,db-server-70,example.com,145.101.90.6,переключатель,Ubuntu 20.04,2023-10-27
35283,dbadmin,proxy-server-59,business.org,145.101.90.3,брандмауэр,Ubuntu 20.04,2023-11-15
67877,user123,web-server-95,mycompany.ru,145.101.90.4,маршрутизатор,Ubuntu 20.04,2023-10-27
12262,operator,data-server-91,business.org,145.101.90.1,переключатель,Red Hat Enterprise 8,2023-11-16
88700,user123,web-server-12,example.com,145.101.90.10,сервер,Windows 10 Pro,2023-11-14
37593,user123,web-server-43,clouding.space,145.101.90.2,переключатель,Windows 10 Pro,2023-11-17
61427,user123,file-server-14,internal.net,145.101.90.3,маршрутизатор,Cisco IOS,2023-11-17
55725,user123,backup-server-36,example.com,145.101.90.6,сервер,Cisco IOS,2023-11-21
69394,operator,app-server-47,mycompany.ru,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-16
39902,user123,mail-server-95,business.org,145.101.90.2,маршрутизатор,Cisco IOS,2023-11-15
23970,user123,mail-server-5,clouding.space,145.101.90.3,маршрутизатор,Windows 10 Pro,2023-11-16
51319,dbadmin,db-server-35,example.com,145.101.90.3,маршрутизатор,Windows 10 Pro,2023-11-14
64774,admin,web-server-27,services.io,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-19
14490,user123,web-server-7,clouding.space,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-19
82416,dbadmin,web-server-6,example.com,145.101.90.1,переключатель,Ubuntu 20.04,2023-11-16
25477,user123,db-server-45,mycompany.ru,145.101.90.2,сервер,Windows 10 Pro,2023-11-15
33556,operator,db-server-55,internal.net,145.101.90.9,сервер,Red Hat Enterprise 8,2023-11-17
45034,manager,web-server-37,example.com,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-18
34395,user123,db-server-80,internal.net,145.101.90.3,сервер,Cisco IOS,2023-11-16
99183,consultant,db-server-32,example.com,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-15
54752,user123,mail-server-13,mycompany.ru,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-17
72811,operator,db-server-2,business.org,145.101.90.2,сервер,Windows 10 Pro,2023-11-15
26305,user123,web-server-21,example.com,145.101.90.2,сервер,Windows Server 2022,2023-11-16
45743,operator,web-server-68,example.com,145.101.90.6,маршрутизатор,Ubuntu 20.04,2023-11-20
30344,consultant,db-server-47,example.com,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-14
10350,operator,db-server-22,internal.net,145.101.90.5,переключатель,Windows 10 Pro,2023-11-16
45862,user123,file-server-92,mycompany.ru,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-16
27016,user123,mail-server-47,internal.net,145.101.90.4,брандмауэр,Ubuntu 20.04,2023-11-15
65514,user123,data-server-36,example.com,145.101.90.3,рабочая станция,Red Hat Enterprise 8,2023-11-15
22870,manager,db-server-96,business.org,145.101.90.6,маршрутизатор,Ubuntu 20.04,2023-11-16
68801,user123,web-server-13,internal.net,145.101.90.1,брандмауэр,Windows 10 Pro,2023-11-11
53422,operator,web-server-53,example.com,145.101.90.4,маршрутизатор,Red Hat Enterprise 8,2023-11-14
60684,operator,mail-server-32,example.com,145.101.90.3,маршрутизатор,Cisco IOS,2023-11-17
26264,admin,mail-server-41,example.com,145.101.90.1,переключатель,Windows 10 Pro,2023-11-15
36869,operator,db-server-21,services.io,145.101.90.10,маршрутизатор,Red Hat Enterprise 8,2023-11-14
15109,operator,web-server-71,internal.net,145.101.90.1,сервер,Windows 10 Pro,2023-11-16
59667,user123,db-server-81,example.com,145.101.90.3,сервер,Windows 10 Pro,2023-11-15
65949,dbadmin,web-server-46,internal.net,145.101.90.1,рабочая станция,Ubuntu 20.04,2023-11-19
38535,user123,web-server-31,business.org,145.101.90.1,переключатель,Ubuntu 20.04,2023-11-19
68785,consultant,web-server-41,mycompany.ru,145.101.90.2,сервер,Ubuntu 20.04,2023-11-14
65712,developer,data-server-14,mycompany.ru,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-18
27583,consultant,mail-server-5,internal.net,145.101.90.4,сервер,Ubuntu 20.04,2023-10-12
89032,consultant,db-server-90,internal.net,145.101.90.3,брандмауэр,Windows 10 Pro,2023-11-18
16106,dbadmin,mail-server-36,example.com,145.101.90.6,сервер,Ubuntu 20.04,2023-11-16
65511,admin,db-server-65,example.com,145.101.90.1,сервер,Windows 10 Pro,2023-11-16
94246,user123,mail-server-4,mycompany.ru,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-14
15289,consultant,db-server-40,example.com,145.101.90.3,брандмауэр,Ubuntu 20.04,2023-11-14
64959,consultant,web-server-99,clouding.space,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-15
43296,user123,file-server-28,mycompany.ru,145.101.90.3,сервер,Windows 10 Pro,2023-11-16
54445,operator,db-server-33,mycompany.ru,145.101.90.1,сервер,Cisco IOS,2023-11-19
37066,user123,web-server-51,example.com,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-18
26208,user123,mail-server-44,example.com,145.101.90.3,брандмауэр,Red Hat Enterprise 8,2023-11-18
91829,consultant,db-server-50,mycompany.ru,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-12
15547,user123,file-server-70,business.org,145.101.90.4,переключатель,Red Hat Enterprise 8,2023-11-21
19943,operator,db-server-56,example.com,145.101.90.2,брандмауэр,Ubuntu 20.04,2023-11-17
57853,user123,app-server-75,business.org,145.101.90.4,брандмауэр,Windows 10 Pro,2023-11-15
55952,user123,mail-server-71,clouding.space,145.101.90.8,брандмауэр,Red Hat Enterprise 8,2023-11-10
58593,user123,db-server-100,internal.net,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-14
